0,2561.97509765625,2554.133544921875,0.013318789191544056
100,2524.4609375,2598.9229736328125,0.013178433291614056
200,2627.2998046875,2634.8497802734373,0.01305029820650816
300,2609.96435546875,2664.6651123046877,0.01293482817709446
400,2754.8662109375,2688.99853515625,0.0128456000238657
500,2711.97314453125,2709.3444091796873,0.012760085053741932
600,2771.40576171875,2726.2115234375,0.01268813293427229
700,2741.976806640625,2739.8822509765623,0.012637865729629993
800,2828.0205078125,2750.5101806640623,0.012598666362464428
900,2773.449462890625,2759.951318359375,0.012559630908071995
1000,2744.2939453125,2767.26376953125,0.012529496103525162
1100,2825.64208984375,2772.994580078125,0.012499211356043816
1200,2731.220703125,2777.48427734375,0.012480026111006737
1300,2758.83740234375,2781.090283203125,0.012472138740122318
1400,2774.8115234375,2784.51513671875,0.012457174248993397
1500,2880.940673828125,2787.2150634765626,0.012440727092325687
1600,2880.41259765625,2789.2139892578125,0.012426793575286865
1700,2810.82177734375,2790.6846435546877,0.012437122873961926
1800,2839.37646484375,2792.3890625,0.012427757494151592
1900,2727.07666015625,2793.9095703125,0.012421969324350357
2000,2672.989013671875,2794.6853759765627,0.012418589554727077
2100,2713.54150390625,2795.7481201171877,0.012418544851243496
2200,2785.02490234375,2796.4214599609377,0.012420124374330044
2300,2805.23583984375,2797.26005859375,0.012419766746461391
2400,2831.40869140625,2798.010107421875,0.012427917681634426
2500,2819.478515625,2798.734765625,0.01242608018219471
2600,2739.2529296875,2798.95791015625,0.012427415698766708
2700,2803.501953125,2799.89462890625,0.012423571199178696
2800,2776.1455078125,2800.2972900390623,0.012430827133357525
2900,2709.321533203125,2800.6609619140627,0.012441541999578476
3000,2752.935791015625,2801.487451171875,0.012441812083125114
3100,2866.96826171875,2802.0804443359375,0.012447509914636612
3200,2772.43310546875,2802.4111572265624,0.012456505559384823
3300,2865.97119140625,2802.5894775390625,0.012462375685572624
3400,2802.10986328125,2803.0814453125,0.012468387372791767
3500,2813.822265625,2803.5056884765627,0.012469508685171604
3600,2782.114501953125,2803.5430908203125,0.01247482467442751
3700,2729.88037109375,2803.7615966796875,0.012478078715503216
3800,2779.125,2804.1884521484376,0.012488235719501972
3900,2810.08642578125,2804.668310546875,0.012487917207181454
4000,2851.295654296875,2805.0081787109375,0.012481343001127243
4100,2883.922119140625,2805.4688232421877,0.012487707659602165
4200,2911.4189453125,2805.6742431640623,0.012488270178437233
4300,2786.73974609375,2805.884375,0.012487949803471565
4400,2720.3916015625,2806.5191162109377,0.0124888364225626
4500,2792.523681640625,2806.8708740234374,0.012489844113588333
4600,2800.55810546875,2807.23515625,0.012489126063883305
4700,2754.711669921875,2807.6731201171874,0.012499300763010979
4800,2843.75048828125,2808.3742431640626,0.012499604374170303
4900,2746.86083984375,2808.3882568359377,0.012503554113209248
5000,2780.7880859375,2809.0897705078123,0.012508241459727287
5100,2790.42724609375,2809.63232421875,0.012504613026976585
5200,2764.9013671875,2810.0301025390627,0.01250709593296051
5300,2758.10693359375,2810.3875,0.012511814013123512
5400,2863.5869140625,2810.698828125,0.012512288056313992
5500,2839.04296875,2811.4100830078123,0.012511408887803555
5600,2834.75537109375,2811.733447265625,0.012507926672697067
5700,2857.446044921875,2811.9750732421876,0.01250199880450964
5800,2817.608154296875,2812.363037109375,0.012506125494837761
5900,2770.369140625,2812.6167724609377,0.01249721460044384
6000,2779.655029296875,2812.9654541015625,0.012497132644057274
6100,2745.806640625,2813.2575439453126,0.012500736862421036
6200,2844.3935546875,2813.5064208984377,0.012492967769503593
6300,2870.14892578125,2813.8154541015624,0.012488354928791523
6400,2768.1923828125,2813.8890625,0.01248763408511877
6500,2814.64404296875,2814.1726318359374,0.012480555102229118
6600,2790.656982421875,2814.5879150390624,0.01247379556298256
6700,2892.4140625,2814.9775634765624,0.012470556423068047
6800,2799.4599609375,2815.2391357421875,0.012465739622712135
6900,2891.97509765625,2815.368896484375,0.012471374124288559
7000,2825.0986328125,2815.6544189453125,0.012467954307794571
7100,2800.39208984375,2816.0072509765623,0.012471352703869343
7200,2897.840576171875,2816.0701171875,0.01246849074959755
7300,2800.560546875,2816.133154296875,0.01245763897895813
7400,2832.5859375,2816.2140380859373,0.012462025508284569
7500,2758.6884765625,2816.551904296875,0.012455474585294724
7600,2861.495849609375,2817.05048828125,0.012460126541554928
7700,2787.16455078125,2817.4167236328126,0.01245073601603508
7800,2863.86328125,2817.6635986328124,0.012449216097593307
7900,2727.691162109375,2817.924658203125,0.012440460734069347
8000,2793.0634765625,2818.314990234375,0.012443985790014267
8100,2912.4599609375,2818.75693359375,0.012439955957233906
8200,2773.52978515625,2818.9660400390626,0.012436236254870892
8300,2811.96826171875,2819.164599609375,0.012427344918251038
8400,2784.1572265625,2819.2699951171876,0.012425361201167107
8500,2847.7548828125,2819.526513671875,0.012421435676515102
8600,2824.08642578125,2819.9516357421876,0.012413378804922104
8700,2894.427001953125,2820.1356689453123,0.012419252656400204
8800,2728.515869140625,2820.51513671875,0.012416438199579716
8900,2819.21630859375,2820.9256591796875,0.012400579638779163
9000,2813.6689453125,2821.0147216796877,0.012406457215547562
9100,2804.704345703125,2821.31484375,0.012403960339725018
9200,2820.67041015625,2821.5698974609377,0.012401917949318886
9300,2791.11328125,2821.58818359375,0.01240347046405077
9400,2904.1171875,2821.8972412109374,0.012396007776260376
9500,2806.03369140625,2821.9693115234377,0.012397007085382938
9600,2800.945068359375,2822.3987548828127,0.012379350140690804
9700,2812.853515625,2822.7006591796876,0.012382997199892998
9800,2902.22802734375,2823.17548828125,0.012374160811305046
9900,2913.93017578125,2823.2533203125,0.0123726986348629
